Collection,FileName,Xpath,Values
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Alabama
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Alaska
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Arizona
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Arkansas
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,California
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Colorado
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Connecticut
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Delaware
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,District of Columbia
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Florida
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Georgia
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Hawaii
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Idaho
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Illinois
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Indiana
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Iowa
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Kansas
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Kentucky
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Louisiana
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Maine
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Maryland
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Massachusetts
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Michigan
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Minnesota
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Mississippi
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Missouri
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Montana
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Nebraska
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Nevada
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,New Hampshire
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,New Jersey
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,New Mexico
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,New York
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,North Carolina
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,North Dakota
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Ohio
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Oklahoma
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Oregon
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Pennsylvania
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Rhode Island
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,South Carolina
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,South Dakota
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Tennessee
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Texas
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Utah
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Vermont
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Virginia
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Washington
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,West Virginia
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Wisconsin
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Wyoming
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,American Samoa
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Guam
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Northern Mariana Islands
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,U.S. Virgin Islands
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/keywords/place/placekey,Puerto Rico
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/accconst,There are no access restrictions, but accepting the terms of a data use agreement is required for downloading data.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/useconst,Data Use Agreement Adapted from the Data Use Agreement of the Global Biodiversity Information Facility (GBIF). Background Biodiversity Information Serving Our Nation (BISON) is committed to providing free and open access to primary species occurrence data. Data currently available through BISON are contributed by various U.S. Federal and State agencies, universities, and non-profit organizations, either directly to BISON or indirectly through their participation in the Global Biodiversity Information Facility (GBIF). GBIF Participants who have signed the GBIF Memorandum of Understanding have expressed their willingness to make biodiversity data available through their nodes to foster scientific research development internationally and to support the public use of these data. GBIF data sharing should take place within a framework of due attribution. Therefore, using data available through BISON requires agreement with the following: 1. Data Use Agreements A. The quality and completeness of data cannot be guaranteed. Users employ these data at their own risk. B. Users shall respect restrictions of access to sensitive data. C. In order to make attribution of use for owners of the data possible, the identifier of ownership of data must be retained with every data record. D. Users must publicly acknowledge, in conjunction with the use of the data, the data publishers whose biodiversity data they have used. Data publishers may require additional attribution of specific collections within their institution. E. Users must comply with additional terms and conditions of use set by the data publisher. Where these exist they will be available through the metadata associated with the data. 2. Citing Data Use the following format to cite data retrieved from BISON: [Data Provider or Owner name]. [Resource or dataset name] published by [Data Provider name, address or affiliation(s)] (Accessed through Biodiversity Information Serving Our Nation (BISON), http://bison.usgs.gov, YYYY-MM-DD) For example: Field Museum of Natural History. U.S. Bird Occurrences published by Field Museum of Natural History, Museum of Vertebrate Zoology, University of Washington Burke Museum, and University of Turku (Accessed through Biodiversity Information Serving Our Nation (BISON), http://bison.usgs.gov, 2007-02-22) Or Gordon, J. U.S. Bird Occurrences published by Field Museum of Natural History, Museum of Vertebrate Zoology, University of Washington Burke Museum, and University of Turku (Accessed through Biodiversity Information Serving Our Nation (BISON), http://bison.usgs.gov, 2007-02-22)
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/ptcontac/cntinfo/cntperp/cntper,Annie Simpson
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/ptcontac/cntinfo/cntperp/cntorg,US Geological Survey Core Science Analytics and Synthesis Program
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,mailing and physical
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,12201 Sunrise Valley Drive, Mailstop 302
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,Reston
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,VA
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,20192
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/ptcontac/cntinfo/cntvoice,+1.703.648.2481
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/ptcontac/cntinfo/cntemail,asimpson@usgs.gov
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/browse/browsen,https://bison.usgs.gov/images/banner/acerSpicatum-t.jpg
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/browse/browsed,Example image of occurrences of Mountain Maple in the northeast in BISON
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/browse/browset,JPG
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/datacred,Major amounts of content are provided by the Global Biodiversity Information Facility, www.gbif.org. The current list of BISON data providers can be found here: http://bison.usgs.gov/#providers
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/native,Data are stored in and served from a variety of data processing and analysis software. Software names and versions as of 2013-02-28: Red Hat Enterprise Linux Workstation release 6.3 (Santiago); MySQL Ver 14.14 Distrib 5.1.61, for redhat-linux-gnu (x86_64) using readline 5.1; POSTGRESQL version 9.0.7 b; POSTGIS version 1.5.2; GEOS version 3.2.2-CAPI-1.6.2, Rel. 4.7.1, 23 September 2009; LIBXML version 2.6.32; Solr version 3.6; JAVA version 1.6.0_37-b06; Java HotSpot VM (build 20.12-b01, mixed mode); Integrated Publishing Toolkit Version 2.0.3-r3672.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/tool/tooldesc,N/A for most contributed individual datasets. For aggregated BISON datasets, tools used include: Google Refine, MS Office, R and R Studio, ITIS taxonomic workbench, ArcGIS 9+.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/idinfo/tool/toolacc/toolinst,http://code.google.com/p/google-refine/wiki/GettingStarted http://office.microsoft.com/en-us/ http://www.r-project.org http://www.itis.gov http://www.esri.com/software/arcgis
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/dataqual/attracc/attraccr,Each dataset has its own accuracy attributions. Locations for threatened or endangered species are inexact.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/dataqual/logic,Each dataset has its own parameters of exclusion and completeness. Outliers and marine occurrences outside of the US 200 nautical mile boundary are not displayed.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/dataqual/complete,Not all years/sites are yet represented.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/dataqual/posacc/horizpa/horizpar,The accuracy of horizontal and vertical locations depends on the contributed individual dataset and may or may not be specified in the Precision field of any given record.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/dataqual/lineage/method/methtype,Field
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/dataqual/lineage/method/methdesc,The protocols/methods standard varies with each dataset.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/dataqual/lineage/procstep/procdesc,This is unknown for contributed individual datasets, unless provided in the metadata of each dataset. For the aggregated BISON database, the dataset is a combination of species occurrence records for the United States and territories extracted from the GBIF database via queries and of occurrence records from new datasets provided to BISON by individual data providers.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/dataqual/lineage/procstep/procdate,Unknown
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/enttyp/enttypl,BISON database
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/enttyp/enttypd,BISON data
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/enttyp/enttypds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Resource
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,An identifier for the collection or dataset from which the record was derived.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,preferably a unique identifier
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Basis of Record
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,The specific nature of the data record
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,unknown
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,nature of data record unknown
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,living
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,data record from living source, such as a zoo or botanical garden
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,specimen
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,data record from specimen collection
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,germplasm
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,data record from germplasm collection
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,observation
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,data record from observation source
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,literature
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,data record from published literature
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,fossil
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,data record from fossil collection or observation
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,ID
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,Identifier for the occurrence, created during each data load, unique to the load.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,not persistent over time
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Scientific Name
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,scientific name of species
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,most often a concatenation of genus + specificEpithet or a trinomial
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Common name
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,commonly-used vernacular name of species
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,not always available and often ambiguous
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,State
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,Full name of US state or territory
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,as determined by the United States Board on Geographic Names http://geonames.usgs.gov
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,County
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,Full county, parish, or organized borough name based on FIPS code if only latitude and longitude are provided, otherwise county name is as provided in dataset
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,as determined by the United States Board on Geographic Names http://geonames.usgs.gov
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Country_code
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,Country abbreviation
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,The geographic location of the specific occurrence, expressed through a constrained vocabulary of countries using 2-letter ISO country code. Value is generally "US" but as of 2013-07-15 other possible values include "AS", "GU", "MP", "PR", and "UM".
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Provider
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,Source of the dataset, (not necessarily the data holder or data owner)
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,Dataset provider
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Provider URL
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,The URL link to the provider of the resource.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,useful only if resolvable and persistent
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Resource URL
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,The URL link to the owner of the resource.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,useful only if resolvable and persistent
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Occurence URL
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,The URL link to the occurence record (where available). An identifier for a related resource (the object, rather than the subject of the relationship).
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,useful only if resolvable and persistent
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,FIPS
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,5-digit numeric text string geographic code for the state-county combination indicating the location of the occurrence, computed from the provided latitude and longitude of the record.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/codesetd/codesetn,FIPS US State Codes / US County Codes
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/codesetd/codesets,http://www.itl.nist.gov/fipspubs/fip5-2.htm
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Collector
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,A list (concatenated and separated) of names of people, groups, or organizations responsible for recording the original Occurrence. The primary collector or observer, especially one who applies a personal identifier (Record Number), should be listed first.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,required if Resource is not provided.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Latitude
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,The geographic latitude (in decimal degrees) of the geographic center of a Location.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,geographic latitude in demical degrees
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Longitude
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,The geographic longitude (in decimal degrees) of the geographic center of a Location.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,geographic longitude in decimal degrees
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Data Generalizations
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,An indication of the kind of approximation for the location of the occurrence. Describes the action taken to make the shared data less specific or complete than in its original form.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,unknown centroid
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,nature of the centroid of the record is generic or undefined
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,county centroid
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,occurrence location is a calculated centroid of a county, parish, or organized borough
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,protected area centroid
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,occurrence location is a calculated centroid of a protected area
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,10-minute centroid
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,occurrence location is a calculated centroid of an area defined by a 10-minute bounding box
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,0.1 degree centroid
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,occurrence location is a calculated centroid of an area defined by a tenth of a degree bounding box
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,HUC12 centroid
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,occurrence location is a calculated centroid of an area defined by a 12-digit Hydrological Unit Code (HUC)
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,HUC10 centroid
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,occurrence location is a calculated centroid of an area defined by a 10-digit Hydrological Unit Code (HUC)
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,HUC8 centroid
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,occurrence location is a calculated centroid of an area defined by an 8-digit Hydrological Unit Code (HUC)
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomv,HUC6 centroid
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvd,occurrence location is a calculated centroid of an area defined by a 6-digit Hydrological Unit Code (HUC)
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/edom/edomvds,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Year
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,The four-digit year in which the event occurred, according to the Common Era Calendar.
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdefs,Author
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdomv/udom,year in YYYY format
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrlabl,Occurrence Date
USGSC,5138e8e5e4b02c509e50c57f.xml,/metadata/eainfo/detailed/attr/attrdef,When the event was recorded, in the format YYYY-MM-DD, to the most precise level provided.
